2021-03-15,0.001278207651380172,0.000017176763383333,0.059108657909
2021-03-16,0.0018057533294169755,0.000005760949716667,0.021114091741
2021-03-17,0.004221194247964535,0.000017070872922222,0.03018504685
2021-03-18,0.002648815323451912,0.000008512830255556,0.014044171731
2021-03-19,0.002372286420669947,0.000014253090455556,0.016030600565
2021-03-20,0.007079287353535709,0.000863692763055556,0.022075219539
2021-03-21,0.005698606938686617,0.000008613168619444,0.024056105257
2021-03-22,0.0044483245277841255,0.000010224870855,0.016064455309
2021-03-23,0.005644456604880583,0.000078738366961111,0.028061407975
2021-03-24,0.0029902638587509275,0.000005810872991667,0.019065961829
2021-03-28,0.0038894748494843227,0.000017097640711111,0.019218284307
2021-03-29,0.0043607741532321,0.000017234044372222,0.05732225858
2021-03-30,0.0033436571442507917,0.000017282000244444,0.025086306759
2021-04-01,0.0004365093768791245,0.000050956345066667,0.006104700752
2021-04-03,0.0035453607367695477,0.000074094723838889,0.025046092201
2021-03-25,0.0033565224397188744,0.000040113861133333,0.382050519913
2021-03-26,0.004386707360536363,0.000017194438216667,0.022229849364
2021-03-27,0.0029649228136613788,0.000013652657728889,0.020050917912
2021-03-31,0.0029391183779291187,0.000017049689155556,0.013037862174
2021-04-02,0.0032298420136040113,0.000023246603883333,0.024049610647
2021-04-04,0.0013105575957623459,0.000078760501983333,0.016037062083
2021-04-05,0.002366398875112632,0.000050931532188889,0.014132562031
2021-04-06,0.003946113202670999,0.000017440565783333,0.013175519925
2021-04-07,0.0031378323107883427,0.000017023905605556,0.036990826426
2021-04-08,0.004058712704258976,0.000017181522127778,0.015041445152
2021-04-09,0.0032186715310342936,0.0000170577888,0.057071143374
2021-04-11,0.0027601486374910166,0.000017357366916667,0.015147540905
2021-04-10,0,Infinity,-Infinity
2021-04-12,0.0017737573715532271,0.000050856883994444,0.014090090022
2021-04-13,0.00469313942584818,0.000017171092272222,0.030055047132
2021-04-14,0.0053415606009285166,0.00005075755755,0.018123971201
2021-04-15,0.007254889683951824,0.000028733179644444,0.022178316051
2021-04-16,0.006932755231070071,0.000017288652477778,0.026083633137
2021-04-17,0.0064472875658882,0.0000508178027,0.056136228407
2021-04-18,0.006461470981091498,0.00001716863415,0.022168654438
2021-04-19,0.005813412163737527,0.000017386034322222,0.026147275406
2021-04-20,0.007250948148359505,0.000016941822627778,0.041598197627
2021-04-21,0.00605090216123671,0.000016939283683333,0.022050826382
2021-04-22,0.009734758827345648,0.000067585488788889,0.03604889245
2021-04-24,0.00828637435026538,0.000051084877355556,0.02423401234
2021-04-27,0.007733247603602051,0.000051141758066667,0.015139649202
2021-04-23,0.009626982407970655,0.000051043999905556,0.08732473944199999
2021-04-25,0.008031770433744954,0.0000509961514,0.04843276563900001
2021-04-26,0.008457167059399529,0.000051157982827778,0.019213587985
2021-04-28,0.01023013011819663,0.000102134695672222,0.079002436667
2021-04-29,0.008327305657345505,0.000051141100966667,0.043959777948
2021-04-30,0.007899489487081026,0.000017491023588889,0.034193877593
2021-05-02,0.003277538377112351,0.000017434842811111,0.018154769544
2021-05-03,0.0018034135392907406,0.000022121284827778,0.014129321355
2021-05-01,0.0033066983517599283,0.000017156611638889,0.016032240699
2021-05-05,0.004576952977566666,0.000086763849377778,0.012174572892
2021-05-06,0.0038377947949367708,0.000017563742188889,0.014145330274
2021-05-07,0.004472861431921363,0.000017348624261111,0.019076904931
2021-05-09,0.005526761774983191,0.000017530331816667,0.036964799888
2021-05-10,0.0017486241650403506,0.000022788925944444,0.010126311703
2021-05-11,0.005287548103708162,0.000017514140122222,0.037015556377
2021-05-12,0.003927681429328765,0.000018570258944444,0.023850891485
2021-05-13,0.00594958131725529,0.000039911101755556,0.028068582499
2021-05-14,0.000183338493983333,0.000183338493983333,0.000183338493983333
2021-05-15,0.006271989577927644,0.000040514798844444,0.016040940639
2021-05-16,0.004094168342580435,0.000051495127783333,0.017172724358
2021-05-17,0.00552144458720267,0.000017600053777778,0.014037429272
2021-05-18,0.006246009490877011,0.000028981383705556,0.015048049268
2021-05-19,0.005928522565522312,0.000051326105561111,0.016056829658
2021-05-20,0.0035044138831324075,0.000022232662836111,0.014094722956
2021-05-21,0.000077063172392222,0.000051307853822222,0.000095944727777778
